,L1_attention-max_word-max_norm,L2_attention-max_word-max_norm,L3_attention-max_word-max_norm,L4_attention-max_word-max_norm,L5_attention-max_word-max_norm,L6_attention-max_word-max_norm,L7_attention-max_word-max_norm,L8_attention-max_word-max_norm,L9_attention-max_word-max_norm,L10_attention-max_word-max_norm,L11_attention-max_word-max_norm,L12_attention-max_word-max_norm,L13_attention-max_word-max_norm,L14_attention-max_word-max_norm,L15_attention-max_word-max_norm,L16_attention-max_word-max_norm,L17_attention-max_word-max_norm,L18_attention-max_word-max_norm,L19_attention-max_word-max_norm,L20_attention-max_word-max_norm,L21_attention-max_word-max_norm,L22_attention-max_word-max_norm,L23_attention-max_word-max_norm,L24_attention-max_word-max_norm,L25_attention-max_word-max_norm,L26_attention-max_word-max_norm,L27_attention-max_word-max_norm,L28_attention-max_word-max_norm,L29_attention-max_word-max_norm,L30_attention-max_word-max_norm,L31_attention-max_word-max_norm,L32_attention-max_word-max_norm,L33_attention-max_word-max_norm,L34_attention-max_word-max_norm,L35_attention-max_word-max_norm,L36_attention-max_word-max_norm,L37_attention-max_word-max_norm,L38_attention-max_word-max_norm,L39_attention-max_word-max_norm,L40_attention-max_word-max_norm,L41_attention-max_word-max_norm,L42_attention-max_word-max_norm,L43_attention-max_word-max_norm,L44_attention-max_word-max_norm,L45_attention-max_word-max_norm,L46_attention-max_word-max_norm,L47_attention-max_word-max_norm,L48_attention-max_word-max_norm
study_2_allenai-longformer-base-4096-True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
study_2_xlnet-base-cased-True,0.3299820960604119,0.32833789207265063,0.3061550867004296,0.30234086625205353,0.31843311617287967,0.3276728124153163,0.31420698472678643,0.3122808545358383,0.2892398421779487,0.3252180933770158,0.3093610907805949,0.285179093868173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
study_2_facebook-muppet-roberta-large-True,0.3415895366881846,0.3283136464763599,0.3306390467694987,0.3381025051127848,0.3314895349107358,0.337963839404513,0.3255568826740276,0.34052796408567254,0.34738621968787636,0.3230547639667019,0.30780650813290217,0.33148575339272507,0.3186852094368802,0.30806804500959895,0.31636650555645923,0.3048050175284323,0.32033217105298495,0.3037165122798369,0.3198933402215328,0.3103626855995695,0.32385983836065296,0.32034618888095584,0.34266353571641694,0.3358958070463358,,,,,,,,,,,,,,,,,,,,,,,,
study_2_microsoft-deberta-large-True,0.32968221772543865,0.3347849140595899,0.33633235153302393,0.346069231553755,0.3476419124314906,0.329345634035625,0.3243341191116125,0.31599277445140433,0.3161192708993922,0.3228150037666569,0.30769122471194,0.3198794816344449,0.35453517284372976,0.3222633933479057,0.32012900022048507,0.3341228128140946,0.30771649630046866,0.31326481042926924,0.3324037040056108,0.2931716373752814,0.3188106197855459,0.3523045603755797,0.357494985753368,0.349387625942444,,,,,,,,,,,,,,,,,,,,,,,,
study_2_xlm-roberta-large-True,0.4015570212154515,0.3351966064783327,0.3665774029556727,0.31342509435465116,0.3720914538102877,0.3883858210383999,0.32926861323604345,0.3495823317263806,0.35741798601674235,0.370472082741151,0.3903265780452931,0.34671526207917897,0.396000305539768,0.3618684498567613,0.33833619123439507,0.33100894456248087,0.3806528061818096,0.36359009134777565,0.4109159657504061,0.38209604883057524,0.40140138071199255,0.3418072649771057,0.4598762821409509,0.4052943770661344,,,,,,,,,,,,,,,,,,,,,,,,
study_2_google-bigbird-roberta-base-True,0.3333658026955099,0.3382039979713656,0.4192551388518035,0.3649940824302251,0.3770633249265937,0.37138396766010523,0.37216945148644853,0.3468687017070581,0.36422264763919776,0.33722089123647464,0.33348392314620917,0.35574393889060674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
study_2_distilbert-base-multilingual-cased-True,0.3262606803734983,0.3386730805460508,0.3740468063468333,0.37673827795081904,0.39310895244720817,0.3632342196535429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
study_2_microsoft-deberta-v2-xxlarge-True,0.3632469157937102,0.3737695680770673,0.30983053808350625,0.3516099103629667,0.37101745198981484,0.34818568168135716,0.35912844671150723,0.3473144307494603,0.2927502274862297,0.27413645811543896,0.31189192745109845,0.18272390909513356,0.2337675684855995,0.3936979472484558,0.3239306559249217,0.3538750326836782,0.36648391592203255,0.361352591979448,0.35084629118585964,0.3905913122266808,0.31651250808034004,0.2676768578152567,0.2522827361925251,0.18478624111466632,0.21945398494521637,0.4126381265126188,0.28947523482786125,0.316045981530012,0.3200128108051344,0.3200293575972161,0.32743236924166463,0.3705616459169045,0.2898365233847901,0.2902850243114763,0.20252667149824863,0.2372549018907776,0.20979474996651584,0.4491441365697495,0.30233728444555624,0.31550987124194235,0.3256212986590091,0.33551690266374873,0.3402093611806544,0.35527227337598805,0.2957222065744272,0.310791840446939,0.31450288237960017,0.2862548149358848
study_2_bert-base-uncased-True,0.36154299047076255,0.31517192402018496,0.33295935334093724,0.3654131630002308,0.40502386453670153,0.4007833362492314,0.3728952527137324,0.3280174097805475,0.3374447584994291,0.3861707324073293,0.3741009412496084,0.2703757093275172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
study_2_squeezebert-squeezebert-uncased-True,0.3068226178763108,0.3379695425635005,0.3342319811171788,0.33161495463757196,0.356972271117955,0.40298487696742563,0.3716541992900948,0.3771546802245424,0.34472277623441355,0.38466836746856714,0.38749722788412716,0.24275285730356763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
