,L1_attention-mean_word-mean_norm,L2_attention-mean_word-mean_norm,L3_attention-mean_word-mean_norm,L4_attention-mean_word-mean_norm,L5_attention-mean_word-mean_norm,L6_attention-mean_word-mean_norm,L7_attention-mean_word-mean_norm,L8_attention-mean_word-mean_norm,L9_attention-mean_word-mean_norm,L10_attention-mean_word-mean_norm,L11_attention-mean_word-mean_norm,L12_attention-mean_word-mean_norm,L13_attention-mean_word-mean_norm,L14_attention-mean_word-mean_norm,L15_attention-mean_word-mean_norm,L16_attention-mean_word-mean_norm,L17_attention-mean_word-mean_norm,L18_attention-mean_word-mean_norm,L19_attention-mean_word-mean_norm,L20_attention-mean_word-mean_norm,L21_attention-mean_word-mean_norm,L22_attention-mean_word-mean_norm,L23_attention-mean_word-mean_norm,L24_attention-mean_word-mean_norm,L25_attention-mean_word-mean_norm,L26_attention-mean_word-mean_norm,L27_attention-mean_word-mean_norm,L28_attention-mean_word-mean_norm,L29_attention-mean_word-mean_norm,L30_attention-mean_word-mean_norm,L31_attention-mean_word-mean_norm,L32_attention-mean_word-mean_norm,L33_attention-mean_word-mean_norm,L34_attention-mean_word-mean_norm,L35_attention-mean_word-mean_norm,L36_attention-mean_word-mean_norm,L37_attention-mean_word-mean_norm,L38_attention-mean_word-mean_norm,L39_attention-mean_word-mean_norm,L40_attention-mean_word-mean_norm,L41_attention-mean_word-mean_norm,L42_attention-mean_word-mean_norm,L43_attention-mean_word-mean_norm,L44_attention-mean_word-mean_norm,L45_attention-mean_word-mean_norm,L46_attention-mean_word-mean_norm,L47_attention-mean_word-mean_norm,L48_attention-mean_word-mean_norm
study_2_allenai-longformer-base-4096-True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
study_2_xlnet-base-cased-True,0.2943105957221244,0.32098638132308344,0.2882716409837832,0.2753676732866389,0.285001527497277,0.2881411980001001,0.28064023019166423,0.2880613113632186,0.2800412893289352,0.2676690975956818,0.29425090052728475,0.2782920820405828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
study_2_facebook-muppet-roberta-large-True,0.33498944558631005,0.2711270198434418,0.28019506782261866,0.3109249373758872,0.30505539875313714,0.2683643151377423,0.26450268809180205,0.2552516199959092,0.25541738733933306,0.2693804273872353,0.27008437435862637,0.2692893079823962,0.2562744264019659,0.24600234099448823,0.23760745757651577,0.24867309284749078,0.26833050916393736,0.260068601345127,0.2711187562280614,0.2585093599147594,0.24765331986953165,0.2389407506886357,0.24652239272891252,0.24460072891329065,,,,,,,,,,,,,,,,,,,,,,,,
study_2_microsoft-deberta-large-True,0.3142049528999273,0.2982776515969079,0.3020612896654587,0.31546735221250966,0.3007738996000389,0.28114685440537956,0.2820945957462906,0.26732417563334626,0.25720586900567155,0.262314531940696,0.27039315471105574,0.25916220143376295,0.2861042459502318,0.2561673209035261,0.26882653042240406,0.27870287928558507,0.2659040718807604,0.2757261477870616,0.2720553017873962,0.25840446687814556,0.2900976157367153,0.2926495100738485,0.3041563068105394,0.309465691972678,,,,,,,,,,,,,,,,,,,,,,,,
study_2_xlm-roberta-large-True,0.27952832563686886,0.296164525410908,0.29694157331501386,0.15665016562761283,0.20117905235623276,0.24448097857860418,0.20656482189476408,0.2066801850207289,0.31775244278199066,0.2776736548286286,0.34101980930168135,0.23227354263054922,0.340111215673648,0.2987546054534246,0.3044159836657235,0.26629164067553707,0.3100442659914045,0.28662220053668747,0.2689694856768796,0.2726275183148295,0.31582665971991086,0.2187106325139555,0.3435935446263541,0.28084224551376186,,,,,,,,,,,,,,,,,,,,,,,,
study_2_google-bigbird-roberta-base-True,0.36324564592236036,0.39277667021147383,0.4035335874838157,0.3408313886187416,0.3468815446625565,0.3355782544068479,0.31417627892332894,0.3200788809545996,0.3077790186609601,0.310020805334917,0.3125236795087241,0.3199221910736642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
study_2_distilbert-base-multilingual-cased-True,0.3367140951426944,0.27480984003939196,0.37582609425454,0.35923821690472957,0.37980509540879803,0.3786776189482239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
study_2_microsoft-deberta-v2-xxlarge-True,0.42830290219801276,0.3356968939254988,0.35581098704146025,0.37015600775318575,0.3746737763419994,0.3440180746997337,0.3366031076282591,0.3143851922635282,0.2832792517477802,0.28727489138598244,0.3418543652043355,0.312788574726485,0.2783629927619384,0.27726156112437866,0.27994244414665215,0.32126630696351116,0.29301127516716174,0.32234986112575403,0.29530300438065094,0.3213070402269868,0.3124939361312279,0.23828716698394894,0.2348097461869434,0.2701552289979018,0.22742593633543748,0.24022342350501824,0.2416782493958197,0.31367013970626023,0.23484189603565817,0.2824413207177755,0.28785123501264376,0.313339942139875,0.31946089730372373,0.25284842243471767,0.2211502949677812,0.24435694102320826,0.2674250790214202,0.19928333948474306,0.23373223583220015,0.2886222442559128,0.2082451029066221,0.27551141294478615,0.296712804962,0.2889004431909396,0.32055310544418464,0.2550489762125826,0.25619856747729736,0.2865692552096292
study_2_bert-base-uncased-True,0.43404419752085494,0.26232923818630527,0.3194806924527226,0.3267825193502871,0.3632482027303108,0.3372470185415337,0.3407145404096549,0.27874184240985456,0.31280925212185473,0.3944422757849661,0.3608399400668022,0.3158225547144989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
study_2_squeezebert-squeezebert-uncased-True,0.3196998893671383,0.287831292235683,0.3149637580296133,0.30104658048778626,0.2955077945666795,0.3092686380245034,0.21967560336452382,0.27243092920068424,0.27765371435412217,0.28246226736487773,0.3039298679469599,0.3242965091655222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
